,Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
7271,7271,116582,Male,Loyal Customer,54,Business travel,Business,1855,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,0.0,satisfied
7272,7272,77631,Female,Loyal Customer,40,Business travel,Business,2683,1,3,3,3,2,4,4,1,1,1,1,4,1,2,114,107.0,neutral or dissatisfied
7273,7273,89603,Female,Loyal Customer,26,Business travel,Business,1977,1,1,1,1,4,4,4,4,3,2,4,4,5,4,60,47.0,satisfied
7274,7274,109259,Female,Loyal Customer,48,Business travel,Eco Plus,612,3,4,4,4,2,3,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
7275,7275,21502,Female,Loyal Customer,52,Personal Travel,Eco,306,2,5,2,4,4,4,4,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
7276,7276,31517,Female,disloyal Customer,8,Business travel,Eco,776,1,1,1,4,1,4,4,2,4,4,4,4,1,4,154,180.0,neutral or dissatisfied
7277,7277,30544,Male,Loyal Customer,28,Business travel,Eco,955,5,2,2,2,5,5,5,5,5,5,5,3,5,5,6,8.0,satisfied
7278,7278,75791,Female,Loyal Customer,58,Personal Travel,Eco,868,2,3,2,3,4,3,4,5,5,2,1,3,5,3,0,0.0,neutral or dissatisfied
7279,7279,108967,Male,Loyal Customer,30,Personal Travel,Eco,655,2,0,3,1,3,3,2,3,1,4,5,5,5,3,0,0.0,neutral or dissatisfied
7280,7280,54037,Male,disloyal Customer,36,Business travel,Eco,1416,3,3,3,2,3,3,5,3,5,2,3,5,1,3,22,0.0,neutral or dissatisfied
7281,7281,37616,Female,Loyal Customer,43,Personal Travel,Eco,1047,2,4,1,3,5,5,4,1,1,1,1,5,1,4,29,23.0,neutral or dissatisfied
7282,7282,60966,Male,Loyal Customer,74,Business travel,Eco,488,2,3,3,3,2,2,2,2,4,5,3,3,4,2,0,7.0,neutral or dissatisfied
7283,7283,56311,Male,Loyal Customer,63,Personal Travel,Business,200,4,4,4,2,5,5,2,5,5,4,1,5,5,3,35,34.0,neutral or dissatisfied
7284,7284,67390,Male,disloyal Customer,26,Business travel,Business,592,2,1,1,2,3,1,3,3,5,4,5,4,4,3,112,125.0,neutral or dissatisfied
7285,7285,102548,Male,Loyal Customer,62,Personal Travel,Eco,236,3,5,3,3,5,3,5,5,5,5,4,4,4,5,8,11.0,neutral or dissatisfied
7286,7286,81209,Female,Loyal Customer,31,Business travel,Business,1426,2,2,2,2,5,5,5,5,3,4,5,5,5,5,5,4.0,satisfied
7287,7287,107775,Male,Loyal Customer,62,Business travel,Eco Plus,405,2,2,2,2,2,2,2,2,3,1,4,3,3,2,1,2.0,neutral or dissatisfied
7288,7288,40224,Male,Loyal Customer,51,Business travel,Business,3702,2,5,5,5,3,4,3,2,2,2,2,3,2,2,0,0.0,neutral or dissatisfied
7289,7289,77974,Male,Loyal Customer,33,Business travel,Eco,214,1,4,4,4,1,1,1,1,4,5,3,4,3,1,76,76.0,neutral or dissatisfied
7290,7290,81538,Female,Loyal Customer,38,Personal Travel,Eco,1124,3,5,3,3,3,3,3,3,5,3,5,4,4,3,0,0.0,neutral or dissatisfied
7291,7291,34640,Female,Loyal Customer,28,Personal Travel,Eco,541,4,5,4,3,4,4,4,4,4,4,5,5,4,4,73,61.0,neutral or dissatisfied
7292,7292,50795,Female,Loyal Customer,47,Personal Travel,Eco,110,3,2,3,4,5,4,3,5,5,3,5,4,5,1,0,0.0,neutral or dissatisfied
7293,7293,33478,Female,Loyal Customer,34,Business travel,Business,2422,3,3,3,3,2,5,5,4,4,4,4,1,4,4,34,29.0,satisfied
7294,7294,33437,Male,Loyal Customer,58,Business travel,Eco,2614,1,5,5,5,1,1,1,3,1,4,4,1,1,1,0,0.0,neutral or dissatisfied
7295,7295,121510,Female,disloyal Customer,18,Business travel,Eco,1009,2,2,2,4,4,2,4,4,3,1,3,2,4,4,0,0.0,neutral or dissatisfied
7296,7296,21506,Female,Loyal Customer,38,Personal Travel,Eco,331,3,5,3,3,5,3,5,5,5,3,2,5,1,5,67,59.0,neutral or dissatisfied
7297,7297,128527,Male,Loyal Customer,57,Personal Travel,Eco,355,3,2,3,4,3,3,5,3,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
7298,7298,111074,Female,Loyal Customer,18,Personal Travel,Eco,197,1,5,1,5,1,1,1,1,5,2,5,2,2,1,15,34.0,neutral or dissatisfied
7299,7299,89180,Male,Loyal Customer,18,Personal Travel,Eco,1947,3,5,3,1,3,3,3,3,4,3,4,5,5,3,88,83.0,neutral or dissatisfied
7300,7300,113220,Male,disloyal Customer,27,Business travel,Business,236,2,2,2,1,4,2,3,4,4,4,4,3,4,4,7,6.0,neutral or dissatisfied
7301,7301,17803,Male,Loyal Customer,45,Business travel,Eco,986,4,2,2,2,4,4,4,4,5,1,1,5,3,4,0,0.0,satisfied
7302,7302,9713,Female,Loyal Customer,55,Personal Travel,Eco,277,2,0,2,3,5,5,4,4,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
7303,7303,26576,Female,Loyal Customer,50,Business travel,Eco,581,2,3,3,3,3,4,4,2,2,2,2,4,2,4,0,1.0,neutral or dissatisfied
7304,7304,10982,Female,Loyal Customer,37,Business travel,Eco,429,2,4,4,4,2,2,2,2,2,4,4,1,3,2,0,0.0,neutral or dissatisfied
7305,7305,112205,Female,Loyal Customer,34,Personal Travel,Eco,649,4,5,4,1,3,4,2,3,2,1,5,2,4,3,0,0.0,neutral or dissatisfied
7306,7306,99478,Female,Loyal Customer,50,Business travel,Business,3833,2,2,2,2,5,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
7307,7307,57547,Female,Loyal Customer,44,Business travel,Business,1748,1,1,4,1,4,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
7308,7308,97000,Male,Loyal Customer,19,Personal Travel,Eco,359,3,4,3,3,5,3,2,5,2,3,4,4,2,5,7,2.0,neutral or dissatisfied
7309,7309,129294,Female,Loyal Customer,70,Personal Travel,Eco,550,1,4,1,4,2,5,5,3,3,1,3,3,3,5,0,0.0,neutral or dissatisfied
7310,7310,97666,Female,Loyal Customer,39,Business travel,Business,3563,1,4,4,4,4,4,4,1,1,1,1,2,1,3,40,41.0,neutral or dissatisfied
7311,7311,27501,Male,disloyal Customer,38,Business travel,Eco,578,2,4,3,3,5,3,5,5,3,5,3,3,4,5,0,9.0,neutral or dissatisfied
7312,7312,26140,Female,Loyal Customer,30,Business travel,Business,3013,1,1,1,1,5,5,5,5,1,3,3,1,2,5,13,3.0,satisfied
7313,7313,122096,Female,Loyal Customer,27,Personal Travel,Eco,130,2,4,2,3,5,2,3,5,2,2,1,1,3,5,5,0.0,neutral or dissatisfied
7314,7314,27017,Female,Loyal Customer,39,Personal Travel,Eco,867,2,4,2,1,3,2,3,3,3,3,5,3,5,3,40,51.0,neutral or dissatisfied
7315,7315,110457,Male,Loyal Customer,57,Personal Travel,Eco,842,1,4,1,2,3,1,3,3,3,2,4,5,2,3,0,0.0,neutral or dissatisfied
7316,7316,38027,Female,Loyal Customer,62,Business travel,Eco,1237,3,4,4,4,5,4,4,3,3,3,3,1,3,3,0,0.0,neutral or dissatisfied
7317,7317,107928,Male,disloyal Customer,24,Business travel,Eco,611,1,0,0,2,1,0,1,1,3,3,4,3,4,1,1,0.0,neutral or dissatisfied
7318,7318,18601,Female,Loyal Customer,38,Business travel,Business,2947,5,5,4,5,2,1,3,4,4,5,3,3,4,1,10,3.0,satisfied
7319,7319,45268,Female,disloyal Customer,22,Business travel,Eco,188,3,3,3,4,4,3,1,4,4,4,4,3,3,4,0,0.0,neutral or dissatisfied
7320,7320,64468,Male,Loyal Customer,40,Business travel,Business,190,2,2,2,2,3,4,5,4,4,4,5,3,4,5,0,0.0,satisfied
7321,7321,57959,Female,Loyal Customer,54,Business travel,Business,1670,2,2,2,2,5,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
7322,7322,106772,Male,Loyal Customer,66,Personal Travel,Eco,837,2,5,2,3,3,2,3,3,5,3,4,4,5,3,0,0.0,neutral or dissatisfied
7323,7323,72963,Female,Loyal Customer,55,Business travel,Business,1096,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
7324,7324,115342,Female,Loyal Customer,41,Business travel,Business,3623,5,5,3,5,4,4,4,4,4,4,4,3,4,3,17,0.0,satisfied
7325,7325,47105,Male,Loyal Customer,31,Business travel,Eco Plus,639,2,5,5,5,2,2,2,2,4,4,4,3,3,2,2,0.0,neutral or dissatisfied
7326,7326,57519,Male,Loyal Customer,31,Business travel,Business,3826,2,2,2,2,5,5,5,5,4,4,5,3,5,5,0,0.0,satisfied
7327,7327,112198,Male,Loyal Customer,45,Business travel,Business,649,1,1,1,1,2,4,4,5,5,5,5,3,5,5,19,21.0,satisfied
7328,7328,13816,Male,Loyal Customer,51,Business travel,Business,228,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,3.0,satisfied
7329,7329,86452,Male,Loyal Customer,36,Business travel,Business,762,4,4,4,4,4,4,5,3,3,3,3,4,3,4,0,14.0,satisfied
7330,7330,113262,Male,Loyal Customer,49,Business travel,Business,258,3,1,3,3,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
7331,7331,18626,Female,Loyal Customer,25,Personal Travel,Eco,285,3,4,3,4,2,3,2,2,4,3,3,1,4,2,0,0.0,neutral or dissatisfied
7332,7332,25420,Male,disloyal Customer,22,Business travel,Eco Plus,590,4,2,4,1,5,4,5,5,1,5,2,1,2,5,0,0.0,neutral or dissatisfied
7333,7333,117393,Male,disloyal Customer,62,Business travel,Business,544,2,2,2,2,1,2,1,1,4,5,4,5,4,1,0,0.0,neutral or dissatisfied
7334,7334,12618,Female,Loyal Customer,70,Business travel,Business,402,1,1,1,1,2,2,1,4,4,4,4,3,4,4,0,0.0,satisfied
7335,7335,26952,Male,Loyal Customer,30,Business travel,Eco Plus,2402,1,1,1,1,1,1,1,1,1,2,4,1,3,1,0,15.0,neutral or dissatisfied
7336,7336,115171,Female,Loyal Customer,41,Business travel,Business,1991,5,5,3,5,3,4,4,3,3,3,3,3,3,5,0,0.0,satisfied
7337,7337,52028,Male,Loyal Customer,20,Personal Travel,Eco,328,4,5,4,4,1,4,1,1,5,2,5,1,1,1,0,0.0,neutral or dissatisfied
7338,7338,46207,Male,Loyal Customer,59,Business travel,Business,679,3,2,2,2,2,3,4,3,3,3,3,1,3,3,3,0.0,neutral or dissatisfied
7339,7339,71273,Male,Loyal Customer,39,Personal Travel,Eco,733,2,3,2,1,3,2,2,3,5,5,4,4,1,3,0,0.0,neutral or dissatisfied
7340,7340,31922,Female,Loyal Customer,53,Business travel,Business,1921,3,3,3,3,4,5,4,5,5,5,4,3,5,3,0,7.0,satisfied
7341,7341,85931,Female,Loyal Customer,43,Business travel,Business,3179,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
7342,7342,1402,Female,Loyal Customer,47,Personal Travel,Eco Plus,482,4,1,2,2,2,2,2,2,2,2,1,1,2,2,0,0.0,neutral or dissatisfied
7343,7343,22787,Female,Loyal Customer,39,Business travel,Business,2606,1,1,1,1,5,1,2,5,5,5,5,2,5,2,15,3.0,satisfied
7344,7344,94624,Male,disloyal Customer,48,Business travel,Business,189,1,1,1,1,3,1,3,3,5,4,5,5,4,3,0,0.0,neutral or dissatisfied
7345,7345,56715,Male,Loyal Customer,59,Personal Travel,Eco,997,2,4,2,1,4,2,2,4,3,5,4,3,4,4,1,0.0,neutral or dissatisfied
7346,7346,103372,Female,Loyal Customer,60,Business travel,Business,3824,1,1,1,1,5,5,5,4,4,4,4,3,4,3,21,0.0,satisfied
7347,7347,64059,Male,disloyal Customer,19,Business travel,Eco,919,2,2,2,3,5,2,5,5,5,3,4,3,5,5,0,0.0,neutral or dissatisfied
7348,7348,42218,Female,disloyal Customer,36,Business travel,Eco,748,2,2,2,2,5,2,5,5,3,5,3,2,2,5,0,0.0,neutral or dissatisfied
7349,7349,25798,Male,Loyal Customer,63,Personal Travel,Eco,762,2,4,2,4,1,2,2,1,2,2,4,2,3,1,0,0.0,neutral or dissatisfied
7350,7350,4795,Female,Loyal Customer,67,Personal Travel,Eco,403,2,4,2,4,4,4,5,2,2,2,2,5,2,4,0,0.0,neutral or dissatisfied
7351,7351,104240,Female,Loyal Customer,55,Business travel,Business,3740,2,2,2,2,4,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
7352,7352,36032,Female,Loyal Customer,23,Business travel,Eco,413,4,4,4,4,4,4,4,4,3,2,2,5,3,4,0,0.0,satisfied
7353,7353,98929,Male,disloyal Customer,37,Business travel,Business,543,3,3,3,1,4,3,4,4,5,5,4,5,5,4,0,0.0,neutral or dissatisfied
7354,7354,123740,Female,disloyal Customer,36,Business travel,Business,96,3,3,3,2,2,3,2,2,3,5,4,3,4,2,0,0.0,neutral or dissatisfied
7355,7355,43308,Male,Loyal Customer,45,Business travel,Business,3908,5,5,2,5,5,4,1,4,4,4,4,2,4,2,0,0.0,satisfied
7356,7356,87209,Female,Loyal Customer,16,Personal Travel,Eco,946,2,5,2,5,4,2,4,4,3,1,2,3,4,4,0,0.0,neutral or dissatisfied
7357,7357,120397,Female,disloyal Customer,26,Business travel,Business,366,2,0,2,4,1,2,1,1,3,5,4,3,4,1,1,0.0,neutral or dissatisfied
7358,7358,94225,Male,disloyal Customer,49,Business travel,Business,239,4,4,4,5,4,4,4,4,5,5,5,4,5,4,0,0.0,satisfied
7359,7359,108113,Female,disloyal Customer,25,Business travel,Business,997,0,2,0,2,3,0,3,3,5,5,5,4,5,3,38,49.0,satisfied
7360,7360,66395,Male,Loyal Customer,47,Business travel,Business,1562,5,5,5,5,3,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
7361,7361,94465,Male,Loyal Customer,40,Business travel,Eco,562,4,5,5,5,4,4,4,4,1,5,3,4,3,4,0,0.0,neutral or dissatisfied
7362,7362,19646,Female,Loyal Customer,27,Personal Travel,Eco Plus,531,2,5,5,1,2,5,2,2,4,2,4,5,4,2,2,0.0,neutral or dissatisfied
7363,7363,97506,Female,Loyal Customer,70,Personal Travel,Eco,756,3,4,3,4,3,4,5,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
7364,7364,101588,Female,Loyal Customer,10,Personal Travel,Eco,1099,3,3,3,5,3,3,3,3,2,2,1,3,3,3,66,57.0,neutral or dissatisfied
7365,7365,38060,Male,Loyal Customer,31,Business travel,Business,1982,2,2,2,2,5,5,5,5,5,4,3,5,4,5,0,0.0,satisfied
7366,7366,93449,Female,Loyal Customer,24,Personal Travel,Eco,671,2,3,2,2,4,2,4,4,4,3,4,3,3,4,19,4.0,neutral or dissatisfied
7367,7367,729,Female,disloyal Customer,37,Business travel,Business,164,2,2,2,4,3,2,3,3,3,5,5,3,4,3,63,60.0,satisfied
7368,7368,51448,Male,Loyal Customer,33,Personal Travel,Eco Plus,158,2,4,2,5,2,2,2,2,4,3,5,3,4,2,13,8.0,neutral or dissatisfied
7369,7369,87894,Male,Loyal Customer,46,Business travel,Business,271,1,1,1,1,2,4,5,5,5,5,5,3,5,4,5,0.0,satisfied
7370,7370,37448,Male,Loyal Customer,54,Business travel,Business,944,5,5,5,5,4,4,4,1,1,5,5,4,3,4,221,206.0,satisfied
7371,7371,102316,Male,Loyal Customer,37,Business travel,Business,1633,2,2,5,2,2,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
7372,7372,74785,Male,Loyal Customer,45,Business travel,Business,3366,5,5,5,5,3,4,5,5,5,5,5,5,5,3,0,3.0,satisfied
7373,7373,15339,Male,Loyal Customer,45,Personal Travel,Eco Plus,599,2,1,2,3,5,2,5,5,1,5,3,3,3,5,0,0.0,neutral or dissatisfied
7374,7374,42195,Male,Loyal Customer,51,Business travel,Business,451,2,2,2,2,3,5,3,4,4,5,4,4,4,4,89,84.0,satisfied
7375,7375,117133,Female,Loyal Customer,45,Personal Travel,Eco,646,4,3,3,3,3,4,1,1,1,3,1,4,1,3,37,22.0,neutral or dissatisfied
7376,7376,96849,Female,disloyal Customer,31,Business travel,Eco,1041,2,2,2,3,4,2,4,4,1,5,3,1,4,4,31,23.0,neutral or dissatisfied
7377,7377,387,Female,Loyal Customer,54,Business travel,Business,2722,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
7378,7378,100312,Male,Loyal Customer,41,Business travel,Business,971,5,5,5,5,3,4,5,5,5,5,5,5,5,4,16,15.0,satisfied
7379,7379,81237,Female,Loyal Customer,29,Personal Travel,Eco,223,2,4,2,3,5,2,5,5,4,5,5,3,5,5,6,0.0,neutral or dissatisfied
7380,7380,117885,Male,Loyal Customer,49,Business travel,Business,255,3,3,3,3,2,4,4,5,5,5,5,4,5,5,40,41.0,satisfied
7381,7381,70094,Male,Loyal Customer,56,Business travel,Business,2776,4,4,4,4,5,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
7382,7382,79458,Male,Loyal Customer,41,Business travel,Business,2286,4,4,4,4,4,5,4,5,5,5,5,4,5,5,55,19.0,satisfied
7383,7383,83738,Female,Loyal Customer,54,Personal Travel,Business,1183,2,4,2,2,4,3,5,1,1,2,1,3,1,4,0,0.0,neutral or dissatisfied
7384,7384,24459,Male,Loyal Customer,38,Business travel,Business,3634,1,1,1,1,1,1,2,5,5,5,5,2,5,1,0,0.0,satisfied
7385,7385,5839,Female,disloyal Customer,47,Business travel,Eco Plus,273,3,3,3,1,5,3,5,5,4,5,5,5,3,5,28,31.0,neutral or dissatisfied
7386,7386,6198,Female,Loyal Customer,59,Personal Travel,Eco Plus,409,5,3,2,4,2,4,4,4,4,3,3,4,1,4,77,144.0,satisfied
7387,7387,10759,Female,Loyal Customer,55,Business travel,Eco,667,1,1,1,1,5,4,4,1,1,1,1,2,1,4,0,0.0,neutral or dissatisfied
7388,7388,91538,Male,disloyal Customer,42,Business travel,Business,680,5,5,5,1,4,5,4,4,4,3,5,5,4,4,29,28.0,satisfied
7389,7389,35386,Male,Loyal Customer,38,Business travel,Eco,605,5,1,1,1,5,5,5,5,4,1,5,1,5,5,7,12.0,satisfied
7390,7390,63678,Male,Loyal Customer,53,Business travel,Business,2095,4,4,4,4,5,4,5,3,3,4,3,4,3,4,0,0.0,satisfied
7391,7391,115918,Male,disloyal Customer,30,Business travel,Eco,333,1,3,1,4,5,1,5,5,2,5,4,4,3,5,0,0.0,neutral or dissatisfied
7392,7392,110887,Male,Loyal Customer,25,Business travel,Business,1847,1,1,1,1,5,5,5,5,3,4,5,4,5,5,1,0.0,satisfied
7393,7393,78256,Male,Loyal Customer,57,Business travel,Business,3786,5,5,5,5,5,5,5,3,3,5,4,5,4,5,159,149.0,satisfied
7394,7394,17651,Male,Loyal Customer,30,Business travel,Business,1627,1,1,1,1,4,4,4,4,3,5,5,2,5,4,88,117.0,satisfied
7395,7395,12999,Male,Loyal Customer,52,Business travel,Eco,374,4,1,2,1,4,4,4,4,2,4,3,3,3,4,0,0.0,satisfied
7396,7396,65108,Male,Loyal Customer,40,Personal Travel,Eco,469,3,5,3,3,2,3,2,2,5,4,4,3,5,2,0,0.0,neutral or dissatisfied
7397,7397,78177,Female,Loyal Customer,59,Business travel,Eco,192,2,2,2,2,3,3,3,1,1,2,1,3,1,4,0,7.0,neutral or dissatisfied
7398,7398,84264,Male,disloyal Customer,22,Business travel,Eco,334,1,4,1,3,3,1,3,3,4,4,4,3,4,3,0,0.0,neutral or dissatisfied
7399,7399,46193,Female,Loyal Customer,43,Business travel,Eco,423,4,4,4,4,1,3,3,4,4,4,4,3,4,4,98,91.0,neutral or dissatisfied
7400,7400,31023,Female,Loyal Customer,19,Personal Travel,Eco,391,5,5,5,1,3,5,3,3,5,4,5,3,4,3,0,0.0,satisfied
7401,7401,52549,Male,Loyal Customer,41,Business travel,Business,119,1,1,1,1,3,2,2,4,4,5,4,5,4,2,0,15.0,satisfied
7402,7402,38275,Female,Loyal Customer,67,Personal Travel,Eco,1050,2,5,2,2,3,5,5,4,4,2,4,5,4,3,11,3.0,neutral or dissatisfied
7403,7403,66499,Male,disloyal Customer,22,Business travel,Eco,447,2,4,2,4,5,2,5,5,2,3,4,3,3,5,0,0.0,neutral or dissatisfied
7404,7404,111723,Female,Loyal Customer,45,Personal Travel,Eco,495,2,1,2,3,4,4,3,2,2,2,2,1,2,4,10,7.0,neutral or dissatisfied
7405,7405,54111,Female,Loyal Customer,24,Business travel,Business,1400,3,1,1,1,3,3,3,3,4,4,4,3,4,3,14,11.0,neutral or dissatisfied
7406,7406,121496,Female,disloyal Customer,42,Business travel,Eco Plus,257,2,2,2,3,2,2,2,2,3,5,3,1,4,2,0,0.0,neutral or dissatisfied
7407,7407,73816,Female,Loyal Customer,58,Business travel,Business,1725,2,2,2,2,3,4,4,5,5,5,4,5,5,5,0,0.0,satisfied
7408,7408,94117,Male,Loyal Customer,8,Personal Travel,Business,248,3,4,3,3,1,3,1,1,5,5,4,4,5,1,1,0.0,neutral or dissatisfied
7409,7409,4266,Female,Loyal Customer,72,Business travel,Eco,502,1,4,4,4,3,3,3,1,1,1,1,2,1,2,6,0.0,neutral or dissatisfied
7410,7410,29670,Female,Loyal Customer,27,Personal Travel,Eco,909,3,1,3,3,2,3,2,2,4,2,3,1,3,2,0,0.0,neutral or dissatisfied
7411,7411,129534,Male,Loyal Customer,29,Business travel,Business,2583,3,3,3,3,5,5,5,5,3,2,5,3,4,5,0,0.0,satisfied
7412,7412,28587,Female,Loyal Customer,41,Personal Travel,Eco,2631,4,5,4,3,2,4,2,2,5,2,4,5,4,2,11,0.0,satisfied
7413,7413,41904,Male,disloyal Customer,27,Business travel,Eco,129,3,3,3,3,5,3,4,5,5,5,2,2,3,5,0,5.0,neutral or dissatisfied
7414,7414,95243,Male,Loyal Customer,9,Personal Travel,Eco,496,1,4,1,3,5,1,5,5,5,4,5,5,1,5,0,0.0,neutral or dissatisfied
7415,7415,35178,Male,disloyal Customer,24,Business travel,Business,1118,4,5,4,3,1,4,1,1,3,3,5,2,4,1,0,3.0,satisfied
7416,7416,33835,Male,Loyal Customer,49,Business travel,Eco,1609,5,5,5,5,5,5,5,5,3,1,5,1,5,5,0,0.0,satisfied
7417,7417,31168,Female,Loyal Customer,50,Business travel,Business,516,1,1,5,1,4,2,3,4,4,4,4,3,4,2,0,0.0,satisfied
7418,7418,75534,Female,Loyal Customer,39,Personal Travel,Business,337,5,4,5,3,3,4,4,2,2,5,2,4,2,3,0,0.0,satisfied
7419,7419,11257,Male,Loyal Customer,18,Personal Travel,Eco,270,1,5,0,1,3,0,3,3,3,3,5,4,4,3,26,65.0,neutral or dissatisfied
7420,7420,66738,Female,Loyal Customer,63,Personal Travel,Eco,802,4,4,3,2,5,4,4,4,4,3,4,5,4,3,0,2.0,neutral or dissatisfied
7421,7421,114387,Male,Loyal Customer,46,Business travel,Business,3474,1,1,1,1,5,4,4,4,4,4,4,4,4,4,12,12.0,satisfied
7422,7422,62341,Male,Loyal Customer,43,Business travel,Eco Plus,414,3,5,5,5,3,3,3,3,2,1,3,1,4,3,0,0.0,neutral or dissatisfied
7423,7423,18905,Male,Loyal Customer,10,Personal Travel,Eco,551,3,3,3,3,3,3,5,3,4,5,4,2,4,3,0,0.0,neutral or dissatisfied
7424,7424,16385,Female,Loyal Customer,41,Business travel,Eco,463,5,5,2,5,4,5,4,4,3,1,2,5,5,4,9,1.0,satisfied
7425,7425,48607,Female,Loyal Customer,26,Business travel,Eco Plus,909,3,5,5,5,3,4,3,3,5,4,4,5,1,3,3,2.0,satisfied
7426,7426,27355,Male,Loyal Customer,32,Business travel,Eco,1050,0,1,1,3,2,1,2,2,2,2,5,1,4,2,0,0.0,satisfied
7427,7427,50586,Male,Loyal Customer,64,Personal Travel,Eco,86,3,4,3,1,2,3,2,2,3,4,4,5,4,2,0,0.0,neutral or dissatisfied
7428,7428,46279,Female,Loyal Customer,35,Personal Travel,Eco,624,2,4,1,1,4,1,3,4,3,5,5,4,4,4,3,11.0,neutral or dissatisfied
7429,7429,85979,Female,Loyal Customer,59,Business travel,Eco,432,4,5,5,5,4,3,3,4,4,4,4,1,4,1,2,0.0,neutral or dissatisfied
7430,7430,102595,Female,disloyal Customer,35,Business travel,Eco Plus,226,2,2,2,4,1,2,1,1,3,4,3,2,4,1,0,0.0,neutral or dissatisfied
7431,7431,68426,Male,Loyal Customer,61,Personal Travel,Eco,1045,3,4,3,3,4,3,4,4,3,3,5,3,5,4,0,0.0,neutral or dissatisfied
7432,7432,67720,Male,Loyal Customer,39,Business travel,Business,2401,3,2,2,2,3,3,4,3,3,3,3,2,3,3,0,16.0,neutral or dissatisfied
7433,7433,30543,Male,Loyal Customer,45,Business travel,Business,1028,1,1,1,1,5,5,1,4,4,3,4,3,4,3,1,0.0,satisfied
7434,7434,124197,Female,disloyal Customer,21,Business travel,Eco,1260,3,3,3,4,4,3,4,4,5,3,5,5,4,4,2,0.0,neutral or dissatisfied
7435,7435,43857,Female,Loyal Customer,37,Business travel,Eco,255,3,3,4,3,3,3,3,3,4,3,5,5,1,3,0,0.0,satisfied
7436,7436,12101,Female,Loyal Customer,38,Business travel,Business,2552,3,3,3,3,5,3,1,4,4,3,4,4,4,4,49,68.0,satisfied
7437,7437,91536,Female,Loyal Customer,47,Business travel,Business,680,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
7438,7438,13666,Female,disloyal Customer,38,Business travel,Eco,462,2,0,2,3,1,2,1,1,4,5,4,3,3,1,0,0.0,neutral or dissatisfied
7439,7439,12435,Male,Loyal Customer,35,Personal Travel,Eco,285,2,1,2,4,5,2,5,5,4,4,3,4,4,5,0,17.0,neutral or dissatisfied
7440,7440,44357,Male,Loyal Customer,31,Business travel,Business,2906,5,5,5,5,3,3,3,3,2,1,3,2,4,3,20,19.0,satisfied
7441,7441,128340,Male,Loyal Customer,47,Business travel,Business,1510,3,3,3,3,2,5,5,5,5,5,5,3,5,5,0,21.0,satisfied
7442,7442,75537,Female,Loyal Customer,38,Business travel,Business,2806,5,5,5,5,2,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
7443,7443,26009,Male,Loyal Customer,20,Business travel,Eco,425,0,3,0,3,3,0,3,3,2,3,2,5,5,3,0,0.0,satisfied
7444,7444,58943,Female,Loyal Customer,43,Business travel,Eco Plus,888,3,2,2,2,2,2,3,3,3,3,3,2,3,2,17,4.0,neutral or dissatisfied
7445,7445,54324,Female,Loyal Customer,42,Business travel,Business,2988,5,5,5,5,2,2,3,4,4,4,4,1,4,4,0,0.0,satisfied
7446,7446,37459,Female,Loyal Customer,71,Business travel,Business,1590,1,1,4,1,3,2,3,1,1,1,1,3,1,1,25,15.0,neutral or dissatisfied
7447,7447,39602,Male,Loyal Customer,35,Personal Travel,Eco,679,2,4,2,4,5,2,5,5,3,4,4,5,5,5,45,101.0,neutral or dissatisfied
7448,7448,65190,Female,Loyal Customer,64,Personal Travel,Eco,551,3,5,3,5,3,1,2,3,3,3,3,3,3,2,97,95.0,neutral or dissatisfied
7449,7449,121135,Male,Loyal Customer,42,Business travel,Business,2370,4,4,4,4,2,2,2,4,4,5,4,2,5,2,0,0.0,satisfied
7450,7450,104459,Male,Loyal Customer,27,Business travel,Business,1123,4,2,2,2,4,4,4,4,2,4,2,4,3,4,11,35.0,neutral or dissatisfied
7451,7451,12330,Male,Loyal Customer,20,Business travel,Eco,201,5,3,3,3,5,5,5,5,5,2,2,5,1,5,0,2.0,satisfied
